uniqueid,osmid_u,osmid_v,length,lanes,speed_mph,u,v,lane_mile,taz_u,taz_v,taz
167094,65333203,65296135,41.683,1,20,92436,88837,0.025900679781773895,144.0,144.0,144.0
167095,65333203,65302325,30.782,1,20,92436,89472,0.019127095579554353,144.0,145.0,Boundary
167096,65333203,65337616,198.354,1,20,92436,92802,0.12325176780543579,144.0,144.0,144.0
167097,65333207,65296135,31.966,1,20,92437,88837,0.019862800899747724,144.0,144.0,144.0
167098,65333212,65328565,44.888000000000005,1,20,92438,92116,0.02789217940273653,152.0,152.0,152.0
167099,65333212,65333216,91.121,1,20,92438,92439,0.05662010513626704,152.0,153.0,Boundary
167100,65333212,65304212,81.27000000000002,1,20,92438,89713,0.050498962307529816,152.0,152.0,152.0
167101,65333216,65333212,91.121,1,20,92439,92438,0.05662010513626704,153.0,152.0,Boundary
167102,65333216,65304214,71.87700000000002,1,20,92439,89714,0.04466240819217818,153.0,153.0,153.0
167103,65333216,65328564,116.972,1,20,92439,92115,0.07268321175140119,153.0,153.0,153.0
167104,65333221,65333224,128.257,1,20,92440,92441,0.07969540308449427,89.0,89.0,89.0
167105,65333221,65307311,118.018,1,20,92440,90062,0.0733331676339369,89.0,89.0,89.0
167106,65333221,65306242,76.253,1,20,92440,89933,0.047381535287757716,89.0,89.0,89.0
167107,65333221,65320018,93.165,1,20,92440,91375,0.057890191009979254,89.0,89.0,89.0
167108,65333224,65333227,121.11,1,20,92441,92442,0.0752544521356581,89.0,91.0,Boundary
167109,65333224,65333221,128.257,1,20,92441,92440,0.07969540308449427,89.0,89.0,89.0
167110,65333224,65306245,76.21,1,20,92441,89934,0.04735481626008177,89.0,89.0,89.0
167111,65333224,65320022,93.079,1,20,92441,91376,0.05783675295462736,89.0,89.0,89.0
167112,65333227,65333224,121.11,1,20,92442,92441,0.0752544521356581,91.0,89.0,Boundary
167113,65333227,65306247,76.155,1,25,92442,89935,0.04732064075956604,91.0,91.0,91.0
167114,65333227,65320025,93.005,1,25,92442,91377,0.057790771372115274,91.0,91.0,91.0
167115,65333235,65309588,181.51,1,20,92443,90337,0.11278536542930642,186.0,186.0,186.0
167116,65333242,2317999441,119.274,1,20,92444,198282,0.07411361179116906,131.0,131.0,131.0
167117,65333260,65364113,40.209,1,20,92445,94366,0.024984776367952082,131.0,131.0,131.0
167118,65333308,65362698,60.74,1,20,92446,94313,0.03774218002410926,165.0,165.0,165.0
167119,65333308,65333311,66.017,1,20,92446,92447,0.04102116395541029,165.0,165.0,165.0
167120,65333308,65321687,206.201,1,20,92446,91503,0.1281276796699268,165.0,165.0,165.0
167121,65333308,65327794,63.054,1,20,92446,92033,0.039180036536716915,165.0,165.0,165.0
167122,65333311,65333308,66.017,1,20,92447,92446,0.04102116395541029,165.0,165.0,165.0
167123,65333318,65343736,45.197,1,20,92448,93106,0.02808418357836132,133.0,133.0,133.0
167124,65333318,358918635,46.299,1,20,92448,170722,0.028768936334149404,133.0,133.0,133.0
167125,65333318,358918707,21.85,1,20,92448,170723,0.013576994295798278,133.0,133.0,133.0
167126,65333320,65301658,200.33,1,20,92449,89406,0.1244796003330558,133.0,133.0,133.0
167127,65333320,65351368,201.306,1,20,92449,93663,0.125086060124026,133.0,133.0,133.0
167128,65333320,258755862,90.837,1,20,92449,160417,0.056443635279058504,133.0,133.0,133.0
167129,65333320,65297190,90.558,1,20,92449,88971,0.056270272285533204,133.0,133.0,133.0
167130,65333322,65301709,200.466,1,20,92450,89408,0.12456410702524018,133.0,133.0,133.0
167131,65333322,65314924,81.273,1,20,92450,90877,0.05050082642573975,133.0,133.0,133.0
167132,65333322,65334567,201.567,1,20,92450,92545,0.1252482384082916,133.0,133.0,133.0
167133,65333322,65333327,82.81299999999997,1,20,92450,92451,0.051457740440180436,133.0,131.0,Boundary
167134,65333327,65301720,202.883,1,20,92451,89409,0.12606596492972275,131.0,131.0,131.0
167135,65333327,65307050,97.654,1,20,92451,90025,0.06067953322480023,131.0,131.0,131.0
167136,65333327,65333329,77.859,1,20,92451,92452,0.0483794599028173,131.0,131.0,131.0
167137,65333327,65333322,82.81299999999999,1,20,92451,92450,0.05145774044018044,131.0,133.0,Boundary
167138,65333329,65293884,68.21,1,20,92452,88565,0.04238383436688332,131.0,131.0,131.0
167139,65333329,65333327,77.859,1,20,92452,92451,0.0483794599028173,131.0,131.0,131.0
167140,65333329,65301726,202.77,1,20,92452,89410,0.12599574981048134,131.0,131.0,131.0
167141,65333337,65293878,85.595,1,20,92453,88563,0.05318639939354021,131.0,131.0,131.0
167142,65333337,65280473,100.253,1,20,92453,87622,0.06229448096735308,131.0,130.0,Boundary
167143,65333337,65293884,208.302,1,20,92453,88565,0.12943318378962804,131.0,131.0,131.0
167144,65333347,258965840,14.066,1,25,92454,160829,0.008740228913716184,41.0,41.0,41.0
167145,65333347,1417635713,30.909,2,20,92454,189368,0.038412019834217756,41.0,41.0,41.0
167150,65333353,65297239,105.68500000000002,1,20,92455,88980,0.06566977767283484,41.0,41.0,41.0
167151,65333353,65296806,105.538,1,20,92455,88909,0.0655784358805473,41.0,41.0,41.0
167152,65333353,65332866,145.78799999999998,1,20,92455,92405,0.09058868853070202,41.0,41.0,41.0
167153,65333353,65328764,142.48,1,20,92455,92140,0.08853318751786446,41.0,41.0,41.0
167154,65333356,65333358,146.33100000000002,1,20,92456,92457,0.09092609392670288,41.0,41.0,41.0
167155,65333356,65297246,104.231,1,20,92456,88983,0.064766301713746,41.0,41.0,41.0
167156,65333356,65296812,105.445,1,20,92456,88912,0.06552064821603887,41.0,41.0,41.0
167157,65333356,65326698,146.43099999999995,1,20,92456,91942,0.09098823120036782,41.0,41.0,41.0
167158,65333358,65333356,146.33100000000002,1,20,92457,92456,0.09092609392670288,41.0,41.0,41.0
167159,65333358,65333361,115.198,1,20,92457,92458,0.07158089651658443,41.0,39.0,Boundary
167160,65333358,65296815,105.013,1,20,92457,88913,0.06525221519380617,41.0,39.0,Boundary
167161,65333358,65297249,104.647,1,20,92457,88984,0.06502479277219234,41.0,41.0,41.0
167162,65333361,65333362,31.143,1,20,92458,92459,0.019351411137484932,39.0,40.0,Boundary
167163,65333361,65362218,49.04600000000001,1,20,92458,94273,0.030475847241726427,39.0,40.0,Boundary
167164,65333361,65296818,135.16,2,25,92458,88914,0.16796947817117577,39.0,39.0,39.0
167165,65333361,65333358,115.198,1,20,92458,92457,0.07158089651658443,39.0,41.0,Boundary
167166,65333362,65333361,31.143,1,20,92459,92458,0.019351411137484932,40.0,39.0,Boundary
167167,65333362,65296822,104.099,1,20,92459,88915,0.06468428051250824,40.0,40.0,40.0
167168,65333362,65333364,146.45600000000005,1,20,92459,92460,0.09100376551878413,40.0,40.0,40.0
167169,65333364,2081705811,104.444,1,20,92460,196536,0.06489865410665242,40.0,40.0,40.0
167170,65333364,65321123,54.524,1,20,92460,91463,0.033879727093094066,40.0,40.0,40.0
167171,65333364,65333366,146.78,1,20,92460,92461,0.09120509028545865,40.0,40.0,40.0
167172,65333364,65333362,146.45600000000005,1,20,92460,92459,0.09100376551878413,40.0,40.0,40.0
167173,65333366,65296827,105.866,1,20,92461,88917,0.06578224613816845,40.0,40.0,40.0
167174,65333366,65297259,106.267,1,20,92461,88987,0.06603141660556501,40.0,40.0,40.0
167175,65333366,65327194,146.327,1,20,92461,91994,0.09092360843575628,40.0,40.0,40.0
167176,65333366,65333364,146.78,1,20,92461,92460,0.09120509028545865,40.0,40.0,40.0
167177,65333369,260336118,13.263,1,20,92462,161349,0.008241266606186388,43.0,40.0,Boundary
167178,65333369,65296837,104.958,2,20,92462,88919,0.13043607938658083,43.0,44.0,Boundary
167179,65333382,65333385,148.599,1,20,92463,92464,0.09233536729342463,43.0,51.0,Boundary
167180,65333382,4008434676,53.588,1,20,92463,211567,0.03329812221158985,43.0,51.0,Boundary
167181,65333382,4008987886,85.749,1,20,92463,211573,0.05328209079498428,43.0,51.0,Boundary
167182,65333385,65333382,148.599,1,20,92464,92463,0.09233536729342463,51.0,43.0,Boundary
167183,65333385,65297275,105.16,1,20,92464,88990,0.06534355698609368,51.0,51.0,51.0
167184,65333385,65296864,104.788,1,20,92464,88926,0.06511240632805995,51.0,51.0,51.0
167185,65333385,65301602,148.121,1,20,92464,89399,0.09203835112530603,51.0,51.0,51.0
167186,65333395,260190943,94.859,2,30,92465,161280,0.11788559285172803,128.0,128.0,128.0
167187,65333395,258967899,105.522,1,20,92465,160872,0.06556849391676091,128.0,128.0,128.0
167188,65333397,65306684,89.844,1,20,92466,89973,0.05582661215156524,129.0,129.0,129.0
167189,65333397,65296374,270.094,1,20,92466,88884,0.1678290479326929,129.0,129.0,129.0
167190,65333397,65312279,195.412,1,20,92466,90625,0.12142368921421205,129.0,128.0,Boundary
167191,65333397,65362663,88.575,1,20,92466,94309,0.05503809014875664,129.0,129.0,129.0
167192,65333408,65296385,65.771,1,20,92467,88885,0.04086830626219444,130.0,130.0,130.0
167193,65333410,65327933,105.294,1,20,92468,92051,0.06542682093280475,88.0,88.0,88.0
167194,65333410,65310403,106.098,1,20,92468,90443,0.0659264046130712,88.0,53.0,Boundary
167195,65333410,65361720,148.77900000000002,1,20,92468,94246,0.09244721438602162,88.0,53.0,Boundary
167196,65333410,65346059,146.49200000000002,1,20,92468,93223,0.09102613493730351,88.0,88.0,88.0
167197,65333422,65333424,104.611,1,20,92469,92470,0.06500242335367294,89.0,89.0,89.0
167198,65333422,65336529,121.04,1,20,92469,92674,0.07521095604409261,89.0,90.0,Boundary
167199,65333422,65336528,128.329,1,20,92469,92673,0.07974014192153306,89.0,89.0,89.0
167200,65333424,65320022,94.611,1,20,92470,91376,0.05878869598717487,89.0,89.0,89.0
167201,65333424,65333422,104.611,1,20,92470,92469,0.06500242335367294,89.0,89.0,89.0
167202,65333424,65351550,121.047,1,20,92470,93685,0.07521530565324916,89.0,90.0,Boundary
167203,65333424,65346050,128.298,1,20,92470,93220,0.07972087936669692,89.0,89.0,89.0
167204,65333426,65317444,89.98200000000001,1,20,92471,91109,0.05591236158922292,91.0,89.0,Boundary
167205,65333426,65346053,128.665,1,20,92471,93221,0.07994892316104739,91.0,91.0,91.0
167206,65333426,65321828,184.673,1,20,92471,91525,0.11475076739532977,91.0,91.0,91.0
167207,65333432,65325407,105.245,1,20,92472,91856,0.06539637366870892,87.0,87.0,87.0
167208,65333432,65287285,107.819,1,20,92472,87842,0.06699578709284552,87.0,69.0,Boundary
167209,65333432,65346062,146.279,1,20,92472,93224,0.09089378254439709,87.0,87.0,87.0
167210,65333441,65306220,226.787,1,20,92473,89927,0.14091925882659972,139.0,139.0,139.0
167211,65333441,65299841,164.567,2,20,92473,89279,0.2045148943044975,139.0,139.0,139.0
167212,65333441,65299833,141.578,1,20,92473,89277,0.08797270930940634,139.0,139.0,139.0
167213,65333452,65299836,56.44,1,20,92474,89278,0.03507027725651509,139.0,139.0,139.0
167214,65333471,65315422,190.749,1,20,92475,90898,0.118526228143214,70.0,70.0,70.0
167215,65333471,65368498,73.059,1,20,92475,94528,0.04539687076689823,70.0,70.0,70.0
167216,65333471,65325418,75.688,1,20,92475,91858,0.04703045969155058,70.0,70.0,70.0
167217,65333484,65303362,138.679,1,20,92476,89586,0.08617134974585855,83.0,89.0,Boundary
167218,65333484,263991066,87.295,1,20,92476,162416,0.054242733045844885,83.0,83.0,83.0
167219,65333484,65336650,109.245,1,25,92476,92690,0.06788186461530815,83.0,83.0,83.0
167222,65333496,65303362,148.928,1,20,92477,89586,0.09253979892378242,89.0,89.0,89.0
167223,65333496,65292419,120.581,1,20,92477,88365,0.07492574595797036,89.0,89.0,89.0
167224,65333496,65362744,66.741,1,20,92477,94317,0.04147103781674476,89.0,89.0,89.0
167225,65333503,65333510,73.93599999999998,1,20,92478,92479,0.045941814656940104,134.0,134.0,134.0
167226,65333510,65333503,73.93599999999998,1,20,92479,92478,0.045941814656940104,134.0,134.0,134.0
167227,65333510,65346445,57.14,1,20,92479,93238,0.03550523817216996,134.0,133.0,Boundary
167228,65333510,2624373701,53.306,1,20,92479,203137,0.033122895099854596,134.0,134.0,134.0
167229,65333583,65293463,137.509,1,20,92480,88498,0.08544434364397828,111.0,111.0,111.0
167230,65333583,65333591,289.126,1,20,92480,92481,0.17965501385661203,111.0,111.0,111.0
167231,65333591,65289047,84.279,1,20,92481,88060,0.052368672872109064,111.0,111.0,111.0
167232,65333591,65329945,84.992,1,20,92481,92244,0.052811711633340384,111.0,111.0,111.0
167233,65333591,65314704,173.882,1,20,92481,90863,0.1080455341941417,111.0,111.0,111.0
167234,65333591,65333583,289.126,1,20,92481,92480,0.17965501385661203,111.0,111.0,111.0
167235,65333594,65314704,110.038,1,20,92482,90863,0.06837461319547143,111.0,111.0,111.0
167236,65333594,65329937,85.43799999999999,1,20,92482,92240,0.05308884387388618,111.0,111.0,111.0
167237,65333594,65289050,84.43,1,20,92482,88061,0.05246250015534319,111.0,113.0,Boundary
167238,65333594,298938949,191.48,1,20,92482,165617,0.11898045161370499,111.0,111.0,111.0
167239,65333602,65283514,141.985,2,30,92483,87710,0.17645121602644565,142.0,111.0,Boundary
167240,65333602,1261510641,39.923,1,20,92483,188027,0.024807063765270237,142.0,142.0,142.0
167241,65333602,65329939,86.325,1,20,92483,92241,0.053640001491294574,142.0,142.0,142.0
167242,65333605,340160892,12.983,1,30,92484,168903,0.008067282239924442,142.0,142.0,142.0
167243,65333605,311779290,83.61000000000001,2,30,92484,166608,0.10390594902258071,142.0,142.0,142.0
167244,65333605,65333602,137.614,2,30,92484,92483,0.17101917556265303,142.0,142.0,142.0
167249,65333647,65317715,67.93599999999999,1,20,92485,91156,0.04221357823704127,21.0,21.0,21.0
167250,65333647,65329019,115.761,1,20,92485,92159,0.07193072936731829,21.0,21.0,21.0
167251,65333647,65329019,225.47000000000003,1,20,92485,92159,0.14010091093243196,21.0,21.0,21.0
167252,65333713,65333714,98.994,1,20,92486,92487,0.06151217269191097,71.0,71.0,71.0
167253,65333713,65315772,182.083,1,20,92486,90929,0.11314141200740677,71.0,71.0,71.0
167254,65333713,65311975,146.636,1,20,92486,90563,0.09111561261138107,71.0,71.0,71.0
167255,65333713,65333713,75.598,2,20,92486,92486,0.09394907229050418,71.0,71.0,71.0
167256,65333714,65311977,146.414,1,20,92487,90564,0.0909776678638448,71.0,71.0,71.0
167257,65333714,65333715,99.3,1,20,92487,92488,0.06170231274932581,71.0,71.0,71.0
167258,65333714,65333713,98.994,1,20,92487,92486,0.06151217269191097,71.0,71.0,71.0
167259,65333714,65315775,193.479,1,20,92487,90930,0.12022257571426798,71.0,66.0,Boundary
167260,65333715,65307477,98.889,1,20,92488,90100,0.06144692855456274,71.0,71.0,71.0
167261,65333715,65315777,202.088,1,20,92488,90931,0.12557197360408615,71.0,66.0,Boundary
167262,65333715,65311980,146.246,1,20,92488,90565,0.09087327724408766,71.0,71.0,71.0
167263,65333715,65333714,99.3,1,20,92488,92487,0.06170231274932581,71.0,71.0,71.0
167264,65333734,4023187897,201.279,1,20,92489,211763,0.12506928306013645,69.0,69.0,69.0
167265,65333734,65357125,75.01100000000001,1,20,92489,93982,0.046609790348838664,69.0,69.0,69.0
167266,65333734,65369127,79.62800000000001,1,20,92489,94541,0.049478668273950824,69.0,69.0,69.0
167269,65333779,65316464,113.878,2,20,92490,90985,0.1415213690084134,33.0,33.0,33.0
167270,65333779,65360281,79.008,1,20,92490,94174,0.049093417177227934,33.0,33.0,33.0
167271,65333779,295187181,29.393,1,20,92490,165237,0.018264008848347772,33.0,33.0,33.0
167272,65333794,65333797,20.347,1,20,92491,92492,0.012643071072613619,77.0,77.0,77.0
167273,65333797,65328240,60.857,1,20,92492,92085,0.03781488063429729,77.0,77.0,77.0
167274,65333797,65333794,20.347,1,20,92492,92491,0.012643071072613619,77.0,77.0,77.0
167275,65333797,65317967,165.667,1,20,92492,91182,0.10294095716256355,77.0,77.0,77.0
167276,65333814,1580501206,105.055,3,25,92493,189907,0.19583493854623635,8.0,7.0,Boundary
167277,65333814,65333819,146.27200000000002,2,20,92493,92494,0.1817788658704811,8.0,8.0,8.0
167278,65333819,65365832,104.768,3,25,92494,94435,0.19529993661998085,8.0,8.0,8.0
167279,65333819,65333826,146.243,1,20,92494,92495,0.0908714131258777,8.0,9.0,Boundary
167280,65333826,65317951,105.338,2,20,92495,91177,0.13090832266643468,9.0,30.0,Boundary
167281,65333826,65333831,146.49300000000005,1,20,92495,92496,0.09102675631004017,9.0,9.0,9.0
167282,65333826,65333819,146.243,1,20,92495,92494,0.0908714131258777,9.0,8.0,Boundary
167283,65333831,65360273,104.771,3,20,92496,94173,0.1953055289746107,9.0,9.0,9.0
167284,65333831,65333834,146.332,1,20,92496,92497,0.09092671529943952,9.0,9.0,9.0
167285,65333831,65333826,146.493,1,20,92496,92495,0.09102675631004015,9.0,9.0,9.0
167286,65333834,65327154,146.485,1,20,92497,91983,0.09102178532814696,9.0,9.0,9.0
167287,65333834,65333831,146.332,1,20,92497,92496,0.09092671529943952,9.0,9.0,9.0
167288,65333834,65317956,105.403,3,20,92497,91179,0.19648365168329873,9.0,30.0,Boundary
167289,65333837,65333839,139.63299999999998,2,20,92498,92499,0.1735282786732449,76.0,76.0,76.0
167290,65333837,65373722,104.692,3,25,92498,94695,0.1951582636360247,76.0,76.0,76.0
167291,65333839,65287111,105.162,3,25,92499,87818,0.19603439919470095,76.0,76.0,76.0
167292,65333839,65329103,146.593,2,20,92499,92169,0.18217778716741023,76.0,77.0,Boundary
167293,65333841,65319019,110.072,1,20,92500,91288,0.06839573986851753,77.0,77.0,77.0
167294,65333857,65294786,73.23100000000001,1,20,92501,88668,0.045503746877602,86.0,86.0,86.0
167295,65333857,371238052,146.507,1,20,92501,171342,0.09103545552835325,86.0,86.0,86.0
167296,65333857,65317983,105.284,1,20,92501,91184,0.06542060720543826,86.0,86.0,86.0
167297,65333857,65336592,104.518,1,20,92501,92683,0.0649446356891645,86.0,86.0,86.0
167298,65333859,259138850,8.314,1,20,92502,161012,0.005166092932506494,86.0,86.0,86.0
167299,65333859,65294786,71.193,1,20,92502,88668,0.04423738924030969,86.0,86.0,86.0
167300,65333859,65317986,105.458,2,30,92502,91185,0.13105745212323064,86.0,86.0,86.0
167301,65333862,65301536,49.261,1,20,92503,89380,0.030609442380106135,69.0,86.0,Boundary
167302,65333862,65288165,105.119,1,20,92503,87946,0.06531808070389104,69.0,69.0,69.0
167303,65333862,4023117011,104.316,1,20,92503,211761,0.06481911839636124,69.0,69.0,69.0
167304,65333862,65336892,81.65899999999999,1,20,92503,92723,0.05074067630208657,69.0,69.0,69.0
167305,65333916,65336833,104.114,1,20,92504,92715,0.06469360110355798,49.0,49.0,49.0
167306,65333916,65336679,247.201,1,20,92504,92697,0.1536039618725689,49.0,71.0,Boundary
167307,65333916,65301581,146.263,1,20,92504,89391,0.09088384058061069,49.0,49.0,49.0
167308,65333918,65301581,148.47,1,20,92505,89391,0.09225521021039682,49.0,49.0,49.0
167309,65333918,65333920,75.624,1,20,92505,92506,0.04699069183640499,49.0,49.0,49.0
167310,65333918,65339518,104.125,1,25,92505,92870,0.06470043620366113,49.0,49.0,49.0
167311,65333918,65299440,106.827,1,25,92505,89221,0.0663793853380889,49.0,49.0,49.0
167312,65333920,342552112,83.535,1,20,92506,168951,0.05190637155604161,49.0,49.0,49.0
167313,65333920,65333918,75.624,1,20,92506,92505,0.04699069183640499,49.0,49.0,49.0
167314,65333920,65333922,72.78399999999998,1,20,92506,92507,0.045225993264319524,49.0,49.0,49.0
167315,65333922,65299435,106.827,1,20,92507,89220,0.0663793853380889,49.0,49.0,49.0
167316,65333922,65336607,104.137,1,20,92507,92686,0.06470789267650093,49.0,49.0,49.0
167317,65333922,65333920,72.78399999999998,1,20,92507,92506,0.045225993264319524,49.0,49.0,49.0
167318,65333922,65333926,146.68,1,20,92507,92508,0.09114295301179366,49.0,49.0,49.0
167319,65333926,65299431,106.833,1,20,92508,89219,0.06638311357450881,49.0,49.0,49.0
167320,65333926,65357241,104.14,1,20,92508,93987,0.06470975679471087,49.0,49.0,49.0
167321,65333926,65333922,146.68,1,20,92508,92507,0.09114295301179366,49.0,49.0,49.0
167322,65333926,65333929,146.118,1,20,92508,92509,0.09079374153379646,49.0,49.0,49.0
167323,65333929,65333932,146.475,1,20,92509,92510,0.09101557160078044,49.0,49.0,49.0
167324,65333929,65333926,146.118,1,20,92509,92508,0.09079374153379646,49.0,49.0,49.0
167325,65333929,65348278,104.145,1,20,92509,93461,0.06471286365839413,49.0,49.0,49.0
167326,65333929,65299429,106.83,1,20,92509,89218,0.06638124945629886,49.0,49.0,49.0
167327,65333932,65328360,146.28500000000005,2,20,92510,92091,0.18179502156163405,49.0,49.0,49.0
167328,65333932,65333929,146.475,1,20,92510,92509,0.09101557160078044,49.0,49.0,49.0
167329,65333932,65365236,104.208,1,20,92510,94417,0.06475201014080306,49.0,49.0,49.0
167330,65333932,65299426,106.78,1,20,92510,89217,0.06635018081946636,49.0,45.0,Boundary
167331,65333934,65319043,146.335,2,20,92511,91295,0.18185715883529896,46.0,49.0,Boundary
167332,65333934,65329125,146.451,2,20,92511,92173,0.1820013173102017,46.0,46.0,46.0
167333,65333934,65299409,106.828,1,20,92511,89214,0.06638000671082556,46.0,45.0,Boundary
167334,65333934,65351384,104.213,1,20,92511,93666,0.06475511700448632,46.0,46.0,46.0
167335,65333936,65329125,146.11,2,20,92512,92173,0.18157754110380656,46.0,46.0,46.0
167336,65333936,65333938,139.69500000000002,2,20,92512,92513,0.17360532889258953,46.0,46.0,46.0
167337,65333936,65299405,106.771,3,25,92512,89212,0.19903376539450957,46.0,46.0,46.0
167338,65333938,258758539,13.643,1,30,92513,160464,0.008477388246113314,46.0,46.0,46.0
167339,65333938,65333936,139.69500000000002,2,20,92513,92512,0.17360532889258953,46.0,46.0,46.0
167340,65333938,65372847,104.322,3,25,92513,94656,0.19446853989834345,46.0,46.0,46.0
167341,65333949,612771029,14.215,1,20,92514,180063,0.008832813451477003,33.0,33.0,33.0
167342,65333949,295186777,8.656,1,20,92514,165236,0.005378602408440728,33.0,33.0,33.0
167343,65333949,65327181,146.96699999999996,2,30,92514,91990,0.18264257397442427,33.0,33.0,33.0
167347,65333957,258965618,25.798,1,25,92515,160824,0.016030173860091715,23.0,23.0,23.0
167348,65333957,65345229,226.127,3,30,92515,93160,0.42152745846123263,23.0,23.0,23.0
167349,65333970,65299283,211.431,1,20,92516,89192,0.1313774590826053,22.0,23.0,Boundary
167350,65333970,65328969,201.68400000000003,1,20,92516,92148,0.12532093901847965,22.0,22.0,22.0
167351,65333970,65327386,103.031,2,30,92516,92005,0.1280413088595325,22.0,23.0,Boundary
167352,65333970,258965618,89.445,2,25,92516,160824,0.11115736885928393,22.0,23.0,Boundary
167353,65333972,65336489,103.966,3,25,92517,92670,0.19380491381560144,23.0,24.0,Boundary
167354,65333972,65333976,104.736,2,30,92517,92518,0.13016018989150832,23.0,37.0,Boundary
167355,65333972,65327386,106.352,2,30,92517,92005,0.1321684665763605,23.0,23.0,23.0
167356,65333976,65305848,145.34,2,30,92518,89866,0.18062062708936585,37.0,37.0,37.0
167357,65333976,65333972,104.736,2,30,92518,92517,0.13016018989150832,37.0,23.0,Boundary
167358,65333976,65299292,106.957,2,20,92518,89194,0.13292032758770675,37.0,37.0,37.0
167359,65333976,65359317,104.383,1,20,92518,94129,0.06486075036971678,37.0,24.0,Boundary
167361,65333988,65372831,103.682,1,25,92519,94654,0.06442516808132527,37.0,25.0,Boundary
167362,65333988,330661310,101.095,2,30,92519,168572,0.12563535362322442,37.0,36.0,Boundary
167363,65333988,65305848,144.239,2,30,92519,89866,0.17925236432326297,37.0,37.0,37.0
167365,65334013,65332850,146.37,2,30,92520,92401,0.18190065492686444,36.0,36.0,36.0
167366,65334013,65328721,142.196,2,30,92520,92135,0.17671343532131184,36.0,36.0,36.0
167367,65334013,65371299,103.392,1,20,92520,94618,0.06424496998769683,36.0,27.0,Boundary
167368,65334013,65299327,107.255,1,20,92520,89199,0.06664533286937502,36.0,36.0,36.0
167369,65334023,295185114,78.94300000000001,2,20,92521,165234,0.09810605589869141,36.0,35.0,Boundary
167370,65334023,65333949,809.6759999999998,2,37,92521,92514,1.0062211838393378,36.0,33.0,Boundary
167371,65334048,65316470,31.48,1,20,92523,90986,0.01956081374973592,33.0,33.0,33.0
167372,65334048,65334046,146.566,1,20,92523,92522,0.09107211651981559,33.0,35.0,Boundary
167373,65334048,65307251,53.336000000000006,1,20,92523,90054,0.0331415362819541,33.0,34.0,Boundary
167374,65334048,65351272,54.654,1,20,92523,93657,0.033960505548858544,33.0,33.0,33.0
167375,65334046,65351268,54.766000000000005,1,20,92522,93656,0.03403009929536332,35.0,35.0,35.0
167376,65334046,65307248,54.788,1,20,92522,90053,0.034043769495569615,35.0,35.0,35.0
167377,65334046,65334048,146.566,1,20,92522,92523,0.09107211651981559,35.0,33.0,Boundary
167378,65334046,5427170055,8.552999999999999,1,20,92522,223231,0.005314601016565797,35.0,35.0,35.0
167379,65334056,65319616,79.56,1,20,92524,91316,0.04943641492785863,33.0,33.0,33.0
167380,65334056,65333779,72.51899999999999,2,20,92524,92490,0.09012265897821467,33.0,33.0,33.0
167381,65334101,65296329,197.253,1,20,92525,88868,0.12256763642238433,103.0,94.0,Boundary
167382,65334101,65302219,88.241,1,25,92525,89462,0.0548305516547156,103.0,98.0,Boundary
167383,65334101,65361476,28.503,1,25,92525,94235,0.01771098711272944,103.0,103.0,103.0
167384,65334111,65328690,138.785,2,25,92526,92129,0.17247443051188688,5.0,5.0,5.0
167385,65334111,65314146,105.346,4,30,92526,90799,0.2618365292604422,5.0,5.0,5.0
167386,65334120,65314158,104.571,3,25,92527,90801,0.19493270533262086,7.0,7.0,7.0
167387,65334120,65334125,146.28199999999995,4,25,92527,92528,0.36358258665042803,7.0,7.0,7.0
167388,65334125,1580501216,104.702,3,25,92528,189908,0.19517690481812422,7.0,7.0,7.0
167389,65334125,65334128,146.239,4,25,92528,92529,0.3634757105397244,7.0,30.0,Boundary
167390,65334128,65334133,146.58700000000002,4,25,92529,92530,0.36434066138914095,30.0,30.0,30.0
167391,65334128,65314163,104.675,2,20,92529,90803,0.13008438241763703,30.0,30.0,30.0
167396,65334133,65317954,104.637,3,20,92530,91178,0.1950557371344775,30.0,30.0,30.0
167397,65334133,65334137,146.188,4,25,92530,92531,0.3633489505014478,30.0,30.0,30.0
167402,65334137,65314171,104.792,3,20,92531,90805,0.19534467545701967,30.0,30.0,30.0
167403,65334137,65327158,146.408,3,25,92531,91984,0.27292181888227474,30.0,30.0,30.0
167404,65334139,65338019,139.711,3,35,92532,92829,0.2604378192302435,75.0,75.0,75.0
167405,65334139,65369279,52.518,3,25,92532,94552,0.09789976015012367,75.0,75.0,75.0
167425,65334190,65365910,96.38,1,20,92533,94441,0.059887904358308375,106.0,107.0,Boundary
167426,65334190,65325197,66.303,2,20,92533,91826,0.08239775311618427,106.0,106.0,106.0
167427,65334190,65334193,179.623,2,25,92533,92534,0.22322567015049646,106.0,107.0,Boundary
167428,65334190,65299217,178.7,2,25,92533,89189,0.22207861607864093,106.0,106.0,106.0
167429,65334193,65317380,180.836,2,25,92534,91095,0.22473312040960894,107.0,116.0,Boundary
167430,65334193,1677788981,102.428,2,25,92534,190986,0.12729193333913283,107.0,106.0,Boundary
167431,65334193,65345337,96.3,2,25,92534,93179,0.11967638907875279,107.0,107.0,107.0
167432,65334193,65334190,179.62300000000005,2,25,92534,92533,0.22322567015049655,107.0,106.0,Boundary
167433,65334199,65359043,96.369,1,20,92536,94116,0.05988106925820523,118.0,100.0,Boundary
167434,65334199,65359041,96.04999999999998,1,20,92536,94115,0.05968285135521393,118.0,118.0,118.0
