osmid,x,y,ref,highway,index,index_right,objectid,taz,district,county,gacres
65321687,-122.443086,37.7193698,,,91503,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65321690,-122.4425028,37.7196244,,,91504,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65321692,-122.441401,37.7198518,,,91505,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65321700,-122.440109,37.7215038,,,91506,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65323711,-122.4383471,37.7200263,,,91679,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65323926,-122.438909,37.7222368,,,91701,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65327566,-122.4416502,37.7172143,,traffic_signals,92022,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65327574,-122.4410845,37.7164174,,traffic_signals,92023,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65327794,-122.4451479,37.72009570000001,,traffic_signals,92033,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65327798,-122.4466604,37.720677,,traffic_signals,92034,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65328962,-122.4404486,37.7201279,,,92147,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65333177,-122.44249,37.715716,,,92431,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65333181,-122.443256,37.715042,,,92432,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65333185,-122.444325,37.714087,,,92433,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65333308,-122.444818,37.7205988,,,92446,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65333311,-122.445495,37.7208528,,turning_circle,92447,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65334878,-122.4476167,37.7194977,,,92558,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65334887,-122.44586540000002,37.7216153,,,92559,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65339068,-122.44565690000002,37.7151456,,,92843,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65340843,-122.4371743,37.7215766,,,92928,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65343085,-122.44445120000002,37.7171459,,turning_circle,93067,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65343090,-122.44518,37.716576,,,93068,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65343101,-122.446372,37.715728000000006,,,93069,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65344962,-122.44171570000002,37.7155848,,,93153,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65344973,-122.4459313,37.7188367,,,93154,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65347166,-122.439526,37.7184658,,traffic_signals,93310,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65347429,-122.443795,37.715472,,,93344,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65347431,-122.444936,37.714577,,,93346,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65347447,-122.443084,37.716193,,,93347,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65347452,-122.443898,37.715554,,,93348,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65348266,-122.4364955,37.7224709,,,93459,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65356107,-122.4481183,37.7182751,,,93919,1154.0,1155.0,166.0,3.0,San Francisco,327.785096084
65356112,-122.4469675,37.7171712,,,93920,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65361047,-122.4426486,37.7145928,,traffic_signals,94213,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65361061,-122.4466363,37.7177035,,,94214,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65361822,-122.43964479999998,37.7192629,,,94249,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65361824,-122.4408967,37.71827,,,94250,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65362698,-122.4445151,37.72108970000001,,,94313,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65362703,-122.445506,37.719520200000005,,,94314,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65362705,-122.4473752,37.7165159,,,94315,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65363029,-122.4359864,37.723147,,traffic_signals,94332,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65363031,-122.43606409999998,37.723043,,,94333,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65363059,-122.4401311,37.7176686,,,94334,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65363065,-122.4418232,37.7154431,,,94336,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65363070,-122.443706,37.713592,,traffic_signals,94337,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65363384,-122.4409553,37.7178054,,,94348,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65369754,-122.439396,37.7212248,,,94575,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
258777278,-122.4482852,37.7188656,51,motorway_junction,160525,1154.0,1155.0,166.0,3.0,San Francisco,327.785096084
258972874,-122.4385933,37.7215837,,traffic_signals,160931,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
258972875,-122.4412992,37.718592,,traffic_signals,160932,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
258972881,-122.4434159,37.7169414,,,160933,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
258972883,-122.4445415,37.7160567,,traffic_signals,160934,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
258972884,-122.4458298,37.715264000000005,,traffic_signals,160935,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
258973932,-122.4416066,37.717291,,traffic_signals,160941,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
258973935,-122.4410281,37.7164919,,traffic_signals,160942,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
259395664,-122.44659,37.72077,,traffic_signals,161078,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
315705163,-122.4421167,37.7168323,,,167591,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
315705409,-122.4436993,37.7189148,,traffic_signals,167592,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
1718784389,-122.4463067,37.7206053,,,192000,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
1718841690,-122.4474503,37.7194328,,,192001,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
2511971962,-122.4416967,37.7172999,,,201893,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
2511971964,-122.4423132,37.7177951,,traffic_signals,201894,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
2511971979,-122.4423983,37.7178584,,traffic_signals,201895,1085.0,1086.0,165.0,3.0,San Francisco,280.917278966
65280632,-122.455928,37.708354,,,87627,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65280635,-122.4576718,37.7095439,,,87628,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65281437,-122.46447820000002,37.710506,49,motorway_junction,87650,1098.0,1099.0,168.0,4.0,San Francisco,435.495537044
65285380,-122.4570085,37.7102548,,traffic_signals,87772,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290693,-122.44621399999998,37.71262279999999,,,88181,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290696,-122.446778,37.7130718,,turning_circle,88182,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290741,-122.450095,37.70968,,,88187,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290743,-122.451344,37.710671000000005,,,88188,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290746,-122.452493,37.7115963,,,88189,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290863,-122.449451,37.71313,,,88196,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290867,-122.448971,37.713355,,turning_circle,88197,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65292192,-122.450005,37.71172,,,88325,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65292195,-122.450774,37.712336,,,88326,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65298833,-122.444743,37.712622,,traffic_signals,89135,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65298837,-122.445458,37.713196,,,89136,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65298839,-122.446779,37.714256,,,89137,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65298841,-122.447321,37.714691,,,89138,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65298844,-122.4480966,37.715292600000005,,,89139,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65298847,-122.44863970000002,37.7157498,,,89140,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65299552,-122.4611727,37.7090734,,,89230,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65299561,-122.4620243,37.709658000000005,,,89231,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65301619,-122.4446436,37.7127248,,traffic_signals,89401,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65303428,-122.4666108,37.7086713,,,89588,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65303987,-122.449309,37.709946,,traffic_signals,89677,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65303989,-122.449463,37.710069,,,89678,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65303991,-122.450138,37.710609000000005,,,89679,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65303993,-122.450774,37.711118,,,89680,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65303996,-122.451538,37.711728,,,89681,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65303998,-122.4519917,37.7121052,,traffic_signals,89682,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65304002,-122.4524678,37.7124906,,,89683,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307263,-122.4484024,37.7103617,,traffic_signals,90055,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307757,-122.4527389,37.7087917,,traffic_signals,90142,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307762,-122.4532602,37.7091731,,,90143,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307765,-122.4539017,37.7096751,,,90144,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307767,-122.4545483,37.7102036,,,90145,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307768,-122.4549094,37.7105151,,traffic_signals,90146,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307770,-122.4551935,37.7107751,,,90147,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65307796,-122.4606563,37.7096707,,,90149,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65311153,-122.44899879999998,37.7139281,,,90517,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65311179,-122.45318590000002,37.711259000000005,,,90518,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313658,-122.4592723,37.7096633,,,90777,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313663,-122.4625902,37.7096516,,,90778,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313667,-122.4633707,37.7096453,,,90779,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313669,-122.46438329999998,37.7096421,,,90780,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313671,-122.4647065,37.7096389,,,90781,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313699,-122.4654823,37.7094601,,,90782,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313829,-122.4487593,37.714773,,,90784,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65313832,-122.4491804,37.7151319,,,90785,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65321670,-122.4475324,37.715743,,,91498,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65321850,-122.4617547,37.7085376,,,91529,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65322563,-122.447672,37.710749,,traffic_signals,91596,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65322565,-122.44813,37.711116,,,91597,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65322568,-122.448775,37.711633,,,91598,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65322573,-122.449416,37.712182,,,91599,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65322576,-122.450141,37.712763,,,91600,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65325480,-122.4643725,37.7091381,,,91860,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65325732,-122.446797,37.713345,,turning_circle,91879,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65325736,-122.447389,37.713776,,,91880,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65329635,-122.443952,37.713362,,,92216,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65330230,-122.444891,37.713641,,,92268,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65330232,-122.446213,37.714701,,,92269,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65333187,-122.4468,37.712161,,,92434,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65335023,-122.458241,37.708999,,,92568,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65336179,-122.455431,37.708821,,,92638,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65339070,-122.448108,37.713211,,,92844,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65339073,-122.448825,37.712647,,,92845,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65339076,-122.451906,37.710231,,stop,92846,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65339081,-122.4540658,37.7083396,,,92847,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65339581,-122.446383,37.711436,,traffic_signals,92873,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65339584,-122.4461803,37.7110381,,,92874,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65343108,-122.4481934,37.716286100000005,,,93070,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65343649,-122.450884,37.709413,,traffic_signals,93102,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65343651,-122.45253,37.710731,,,93103,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65343655,-122.45356,37.711555,,,93104,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65355917,-122.447409,37.71265,,,93909,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65357906,-122.4552006,37.708673700000006,,,94030,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65358584,-122.4643773,37.7094339,,,94073,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65359116,-122.446091,37.711592,,traffic_signals,94121,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65359121,-122.44991,37.7146498,,,94122,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65363075,-122.450499,37.709543,,traffic_signals,94338,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65418170,-122.4550634,37.70802570000001,,,99742,1174.0,1175.0,204.0,5.0,San Mateo,331.087589285
65429101,-122.454546,37.7081784,,,102652,1174.0,1175.0,204.0,5.0,San Mateo,331.087589285
65429104,-122.455304,37.707944700000006,,,102653,1174.0,1175.0,204.0,5.0,San Mateo,331.087589285
65442317,-122.4623261,37.7080078,,,106491,1174.0,1175.0,204.0,5.0,San Mateo,331.087589285
65467439,-122.4640198,37.7081907,,,113025,1174.0,1175.0,204.0,5.0,San Mateo,331.087589285
257577045,-122.4532346,37.7123187,,,159972,1099.0,1100.0,167.0,3.0,San Francisco,316.037691293
258972742,-122.4572452,37.7100367,,traffic_signals,160916,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
258972759,-122.4604457,37.71025770000001,,,160917,1099.0,1100.0,167.0,3.0,San Francisco,316.037691293
258972885,-122.447235,37.7146289,,,160936,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
258972886,-122.4489197,37.71386210000001,,,160937,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
258972887,-122.4519206,37.7120433,,traffic_signals,160938,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
260170225,-122.4625982,37.7099816,,,161273,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
260170257,-122.4643886,37.7098691,,,161274,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
260170785,-122.4643685,37.7089228,,,161275,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
297838768,-122.4544464,37.710655,,,165480,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
297838769,-122.4548355,37.7104549,,traffic_signals,165481,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
297838773,-122.4541021,37.7107024,,,165482,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
297838774,-122.4531165,37.7111978,,,165483,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
440318082,-122.4580433,37.7100159,,,174980,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
440319067,-122.4567732,37.7103032,,traffic_signals,174981,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
440319291,-122.4569197,37.7101753,,traffic_signals,174982,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
440319317,-122.457058,37.710061,,traffic_signals,174983,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
440322432,-122.456826,37.7098922,,,174984,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
440322586,-122.4566629,37.7101027,,,174985,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
554160576,-122.4636416,37.7088092,,,178749,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
554160781,-122.4588301,37.7084486,,,178750,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
612729669,-122.454604,37.7102455,,,180054,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
612730164,-122.4558146,37.7111569,,traffic_signals,180056,1099.0,1100.0,167.0,3.0,San Francisco,316.037691293
612730167,-122.4549993,37.7104927,,traffic_signals,180057,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
612730169,-122.4549234,37.7104312,,traffic_signals,180058,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
761839139,-122.4665354,37.709743200000005,,,182889,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
1157484093,-122.4550058,37.7079762,,,187118,1174.0,1175.0,204.0,5.0,San Mateo,331.087589285
1172747892,-122.460655,37.7100081,,,187545,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
1229920640,-122.4474739,37.7105827,,,187761,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
1815483625,-122.4605572,37.7103102,,,193199,1099.0,1100.0,167.0,3.0,San Francisco,316.037691293
3999483309,-122.4574652,37.7098208,,,211511,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
3999483313,-122.4577187,37.7100169,,,211512,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
4027288938,-122.4564499,37.710225,,,211775,1086.0,1087.0,164.0,3.0,San Francisco,293.950326472
65290083,-122.4380713,37.7120201,,,88138,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65290085,-122.4390943,37.711749100000006,,,88139,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65290088,-122.4401203,37.7114761,,,88140,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65290095,-122.4411462,37.7112114,,,88141,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65290098,-122.4421722,37.7109444,,,88142,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65290100,-122.4427123,37.7107631,,,88143,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65290102,-122.4433473,37.7105541,,,88144,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65290105,-122.4455153,37.70981210000001,,,88145,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65290108,-122.4467173,37.7094011,,,88146,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65290112,-122.4476994,37.7090597,,,88147,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65290115,-122.4498593,37.7083271,,,88148,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65290711,-122.4367205,37.710028,,,88184,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65290717,-122.4360387,37.7093031,,,88185,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65296523,-122.4386906,37.7100757,,,88893,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65296586,-122.439497,37.7100271,,,88894,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65297818,-122.4414348,37.7097388,,,89056,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65297820,-122.44090690000002,37.7091083,,,89057,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65297823,-122.4408139,37.7090163,,turning_circle,89058,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65298689,-122.4418959,37.7103153,,,89131,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65298695,-122.4430123,37.7099341,,,89132,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65301621,-122.4441093,37.7116881,,,89402,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65301629,-122.4426926,37.7093324,,,89403,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65306655,-122.43861,37.710791,,,89968,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65306661,-122.4374655,37.7101044,,,89969,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65307266,-122.44804740000002,37.7097047,,,90056,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65307268,-122.4479244,37.7094767,,,90057,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65307745,-122.4416485,37.7096874,,,90141,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65309482,-122.44636640000002,37.7087408,,,90326,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65317210,-122.4395912,37.7102174,,,91073,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65317212,-122.44061770000002,37.7099563,,,91074,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65317216,-122.4448626,37.7085997,,,91075,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65318179,-122.44002890000002,37.7089703,,,91220,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65318263,-122.4414914,37.708906,,turning_circle,91230,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65324807,-122.4494973,37.7091301,,,91775,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65339586,-122.4452173,37.7092591,,,92875,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65343941,-122.4379419,37.7117731,,,93116,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65345525,-122.4403999,37.7094922,,,93195,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65346746,-122.4472533,37.7097181,,,93258,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65346761,-122.437843,37.7119113,,,93264,1144.0,1145.0,162.0,3.0,San Francisco,147.454580254
65346762,-122.4383899,37.711147,,,93265,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65353370,-122.452347,37.708215,,,93797,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65361006,-122.4435863,37.7097421,,turning_circle,94212,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65375770,-122.4396416,37.70954570000001,,,94774,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65383540,-122.4405691,37.7082183,,,95100,1171.0,1172.0,206.0,5.0,San Mateo,918.093397065
65415864,-122.44724309999998,37.7082341,,,99362,1172.0,1173.0,205.0,5.0,San Mateo,372.11877636
65488579,-122.44202659999998,37.708088200000006,,,117268,1172.0,1173.0,205.0,5.0,San Mateo,372.11877636
65488637,-122.4484636,37.7080768,,turning_circle,117286,1172.0,1173.0,205.0,5.0,San Mateo,372.11877636
260185095,-122.4392541,37.7100471,,,161277,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
260185286,-122.4388476,37.7083364,,,161278,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
318783029,-122.446538,37.7086729,,,168182,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
318783030,-122.4462462,37.7087408,,,168183,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
4047099652,-122.451707,37.7084413,,,211881,1087.0,1088.0,163.0,3.0,San Francisco,150.639516453
65284986,-122.4103679,37.7163953,,,87758,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65291396,-122.402677,37.71493,,,88259,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65291398,-122.40256200000002,37.71465,,,88260,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65291404,-122.402188,37.714731,,,88261,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65291416,-122.4021333,37.7134895,,,88262,1147.0,1148.0,154.0,3.0,San Francisco,148.358877156
65293032,-122.403507,37.714357,,,88451,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65293035,-122.403341,37.713945,,,88452,1147.0,1148.0,154.0,3.0,San Francisco,148.358877156
65302547,-122.406167,37.718266,,,89490,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65302831,-122.409805,37.716595,,,89525,1241.0,1242.0,158.0,3.0,San Francisco,636.575062472
65302840,-122.40994,37.716279,,,89526,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65304025,-122.4090838,37.7163164,,,89685,1241.0,1242.0,158.0,3.0,San Francisco,636.575062472
65304028,-122.4091561,37.7160675,,,89686,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65304045,-122.4086404,37.7171409,,turning_circle,89687,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65304214,-122.404533,37.717814,,,89714,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65305283,-122.4020997,37.716061,,,89805,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65305288,-122.4053271,37.717289,,,89806,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65305291,-122.40729009999998,37.7178259,,,89807,1241.0,1242.0,158.0,3.0,San Francisco,636.575062472
65305298,-122.399828,37.71665,,,89808,1140.0,1141.0,151.0,3.0,San Francisco,95.444815201
65305301,-122.4001311,37.7165724,,,89809,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65305304,-122.401105,37.716317,,,89810,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65307505,-122.3988315,37.7152064,,traffic_signals,90102,1242.0,1243.0,149.0,3.0,San Francisco,841.492800261
65307534,-122.4000345,37.7135875,,,90106,1242.0,1243.0,149.0,3.0,San Francisco,841.492800261
65308063,-122.4021248,37.7129938,,,90184,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65310268,-122.400131,37.717906,,,90433,1140.0,1141.0,151.0,3.0,San Francisco,95.444815201
65310274,-122.3995584,37.7153921,,,90434,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65310307,-122.4021714,37.712681,,,90435,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65310315,-122.4025239,37.71209,,traffic_signals,90436,1242.0,1243.0,149.0,3.0,San Francisco,841.492800261
65312369,-122.401602,37.717514,,,90640,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65312372,-122.4006152,37.7151152,,,90641,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
65313608,-122.4050524,37.7179531,,,90768,1088.0,1089.0,153.0,3.0,San Francisco,162.55817891
