x_x,y_x,x_y,y_y,time_departure
-122.4164231,37.7777453,-122.4318761,37.8042494,30776.5
-122.4059164,37.7857139,-122.430678,37.757125,30776.7
-122.411717,37.7812048,-122.4309318,37.791138,30777.5
-122.4135549,37.7886026,-122.410506,37.777092,30778.4
-122.4103557,37.7822065,-122.417548,37.7833151,30778.4
-122.4125763,37.7805274,-122.4007017,37.7967813,30778.6
-122.4022209,37.7900432,-122.4071627,37.7797361,30779.9
-122.4193813,37.7840364,-122.2506431,37.8148537,30782.5
-122.3974037,37.7924404,-122.428363,37.7951168,30783.2
-122.4119117,37.7888113,-122.3945829,37.7960156,30783.2
-122.4029838,37.7880314,-122.4240737,37.7985489,30783.4
-122.3976272,37.7935131,-122.4878241,37.778027,30783.8
-122.4080561,37.7864339,-122.3951477,37.7892316,30784
-122.4160916,37.7844547,-122.397564,37.789771,30784.3
-122.4086156,37.7892289,-122.3957618,37.7556386,30784.8
-122.4193813,37.7840364,-122.4567035,37.7638254,30784.9
-122.4119117,37.7888113,-122.4042562,37.7844896,30785.9
-122.3986103,37.7924133,-122.4367747,37.7950199,30786
-122.4009593,37.7921162,-122.539256,37.9649773,30787.3
-122.3997849,37.7922611,-122.449156,37.7725828,30788.3
-122.3974037,37.7924404,-122.4231405,37.7939254,30788.6
-122.4009593,37.7921162,-122.4667142,37.7847265,30788.6
-122.4090996,37.7832019,-122.4814325,37.7633827,30790.4
-122.4098893,37.7871562,-122.4233416,37.7251436,30791.6
-122.4064263,37.7903715,-122.4311381,37.7845326,30792.4
-122.4069817,37.7894357,-122.4338017,37.7480951,30792.7
-122.4000967,37.7903123,-122.4019545,37.7780943,30793.1
-122.4027912,37.7928594,-122.4092889,37.7796714,30794.5
-122.4013982,37.7892837,-122.4114944,37.7698454,30795.5
-122.3974037,37.7924404,-122.452072,37.7703201,30796.6
-122.4011522,37.7930673,-122.4191812,37.7701921,30798
-122.4171732,37.7814508,-122.4165162,37.7382998,30798
-122.4020317,37.7891058,-122.4120025,37.7809809,30798.4
-122.4020317,37.7891058,-122.3951781,37.7843129,30799
-122.4034972,37.7879652,-122.4014585,37.7380866,30800
-122.399572,37.791327,-122.4020317,37.7891058,30800.8
-122.4087107,37.7835088,-122.4234451,37.758373,30802.2
-122.4029757,37.7937875,-122.4168246,37.8048344,30802.5
-122.4180638,37.7775161,-122.4467402,37.7947103,30803.2
-122.4169901,37.7804986,-122.4216633,37.7866144,30804.8
-122.4153391,37.7807264,-122.397564,37.789771,30805.5
-122.4159033,37.7835243,-122.4749017,37.7468329,30806.2
-122.4102667,37.7890203,-122.4029704,37.7781564,30807.5
-122.4025983,37.791909,-122.4203333,37.7971235,30807.8
-122.4111594,37.7850815,-122.4159033,37.7835243,30808.2
-122.4020077,37.788802,-122.4003318,37.7949983,30809.3
-122.4054347,37.7896352,-122.39857,37.7800422,30810.4
-122.4013982,37.7892837,-122.4186146,37.7802716,30810.6
-122.406589,37.7875664,-122.3933992,37.77573,30810.6
-122.4120997,37.7897443,-122.4284421,37.7216477,30810.8
-122.3995716,37.7907272,-122.4637763,37.7886783,30811.6
-122.4100772,37.7880844,-122.4313061,37.7846343,30813.9
-122.4055991,37.7905698,-122.4029838,37.7880314,30814.7
-122.4025983,37.791909,-122.395587,37.7740429,30815.3
-122.4093268,37.7843607,-122.3448398,37.5719761,30815.6
-122.4020317,37.7891058,-122.4197566,37.7859027,30819
-122.4131792,37.786738,-122.397564,37.789771,30819.6
-122.4052473,37.7887033,-122.4141025,37.769623,30820.1
-122.4178444,37.7763691,-122.4237433,37.7615706,30820.6
-122.4080561,37.7864339,-122.390321,37.7881515,30821.1
-122.4160889,37.7777726,-122.4742993,37.6860439,30821.3
-122.3991626,37.7910505,-122.394093,37.736729,30821.7
-122.4160916,37.7844547,-122.4007017,37.7967813,30821.7
-122.3976272,37.7935131,-122.4275074,37.7825309,30821.8
-122.4027912,37.7928594,-122.3981918,37.7963597,30823.3
-122.4027912,37.7928594,-122.4299914,37.7181538,30823.3
-122.4034364,37.7876758,-122.4000967,37.7903123,30824
-122.4005888,37.7902502,-122.4064263,37.7903715,30824.2
-122.3966495,37.7945887,-122.4059164,37.7857139,30824.5
-122.4024099,37.7909791,-122.4100892,37.7527504,30826.1
-122.4020077,37.788802,-122.4134503,37.7691986,30826.1
-122.4034364,37.7876758,-122.4842075,37.7725724,30826.3
-122.4067939,37.7885009,-122.4113476,37.7860145,30826.5
-122.4007726,37.7911821,-122.4467411,37.8023555,30826.6
-122.411723,37.7878756,-122.4569759,37.7859709,30827.1
-122.4089543,37.7863178,-122.509365,37.871532,30827.4
-122.416889,37.781954,-122.4137197,37.7600068,30827.4
-122.4147017,37.7817657,-122.4065661,37.7728643,30829.1
-122.4138822,37.7818704,-122.403883,37.779005,30829.4
-122.4000967,37.7903123,-122.4357917,37.798494,30831.1
-122.3982976,37.791734,-122.4184482,37.796169,30831.4
-122.3986103,37.7924133,-122.4239912,37.7901653,30832.1
-122.4088057,37.7901622,-122.4084166,37.7882951,30832.4
-122.4098893,37.7871562,-122.5564228,38.0246783,30832.4
-122.4095133,37.7852904,-122.414368,37.774043,30832.5
-122.4144458,37.784664,-122.5633757,37.9174629,30832.7
-122.417548,37.7833151,-122.4067445,37.7776285,30833.3
-122.3974495,37.7926417,-122.395815,37.7911514,30836.9
-122.4120562,37.7811625,-122.4172205,37.7900475,30837.6
-122.4022209,37.7900432,-122.4166574,37.7872498,30839.1
-122.3964805,37.7936648,-122.4086323,37.7976269,30839.3
-122.416889,37.781954,-122.413769,37.774516,30839.3
-122.4009593,37.7921162,-122.4806158,37.7254459,30840.5
-122.4124265,37.7830115,-122.4291113,37.7904668,30840.6
-122.4138822,37.7818704,-122.4898745,37.7611384,30842.9
-122.410784,37.7832203,-122.3951781,37.7843129,30844.3
-122.4155274,37.7816602,-122.4243439,37.7757628,30846
-122.4120562,37.7811625,-122.4065661,37.7728643,30846.5
-122.4082332,37.7873668,-122.1652787,37.7001823,30847.1
-122.4029757,37.7937875,-122.4588347,37.7036647,30847.3
-122.4090996,37.7832019,-122.4350755,37.7699028,30848.1
-122.416889,37.781954,-122.4060382,37.8008388,30852.1
-122.4124265,37.7830115,-122.4465328,37.7636994,30852.2
-122.3988009,37.7933647,-122.3991785,37.7951996,30854.9
-122.4153391,37.7807264,-122.3934057,37.7906148,30855.3
-122.4064263,37.7903715,-122.3982588,37.786773,30855.7
-122.4059535,37.7924582,-122.0672885,37.9279803,30856.8
-122.4144458,37.784664,-122.4785671,37.692131,30857.5
-122.3995716,37.7907272,-122.3965451,37.7946019,30859
-122.4180638,37.7775161,-122.4669692,37.7733548,30860.4
-122.4111043,37.7822252,-122.414487,37.7932301,30861
-122.4034364,37.7876758,-122.4386073,37.7957444,30862.7
-122.4113476,37.7860145,-122.4930478,37.7759173,30862.9
-122.4020077,37.788802,-122.4436987,37.7828501,30863.3
-122.4159033,37.7835243,-122.461066,37.6959665,30863.5
-122.3964008,37.7932487,-122.2724146,37.8255707,30863.7
-122.4013982,37.7892837,-122.4505414,37.7686019,30863.9
-122.4086156,37.7892289,-122.2786098,37.8177629,30864.6
-122.4082332,37.7873668,-122.4020414,37.7862613,30864.9
-122.3988009,37.7933647,-122.397564,37.789771,30867.8
-122.4059164,37.7857139,-122.4705481,37.7563783,30869.3
-122.399572,37.791327,-122.4119411,37.8084919,30870.8
-122.3964008,37.7932487,-122.4939169,37.7294454,30871
-122.3997849,37.7922611,-122.394886,37.729584,30871.7
-122.4034972,37.7879652,-122.4244757,37.7438391,30871.7
-122.41736,37.7823844,-122.3982588,37.786773,30872.7
-122.406589,37.7875664,-122.0648831,37.7116591,30872.8
-122.3995716,37.7907272,-122.0462039,37.677365,30873.1
-122.4093268,37.7843607,-122.4012434,37.7506427,30874.1
-122.4104533,37.7899531,-122.3912288,37.7916899,30874.4
-122.4133664,37.7876672,-122.4138822,37.7818704,30874.6
-122.4137429,37.7895358,-122.4728703,37.7807005,30875.5
-122.416889,37.781954,-122.3978696,37.7663773,30876.6
-122.4007726,37.7911821,-122.26018,37.8621559,30877.2
-122.399572,37.791327,-122.4006212,37.7815816,30878.4
-122.4007726,37.7911821,-122.4380318,37.7845366,30879.6
-122.4069817,37.7894357,-122.4228563,37.784551,30879.7
-122.4149213,37.7788674,-122.413161,37.754173,30881
-122.4050568,37.7877685,-122.4076423,37.7927041,30881.1
-122.4059164,37.7857139,-122.4397437,37.7843191,30882
-122.3986103,37.7924133,-122.4027912,37.7928594,30882.6
-122.3974037,37.7924404,-122.4097,37.7862213,30882.8
-122.4009593,37.7921162,-122.4288368,37.7828342,30884.5
-122.3989918,37.7942922,-122.416281,37.7853905,30884.8
-122.3991626,37.7910505,-122.270182,37.7969147,30884.9
-122.4000967,37.7903123,-122.39362,37.7830916,30885.7
-122.4090996,37.7832019,-122.3974003,37.7825562,30885.7
-122.4034364,37.7876758,-122.4794711,37.699598,30886.1
-122.419005,37.7821738,-122.4124287,37.7654937,30886.2
-122.4086156,37.7892289,-122.4296397,37.7931028,30887.1
-122.4064263,37.7903715,-122.3954492,37.7613598,30888.1
-122.419005,37.7821738,-122.414613,37.738384,30888.2
-122.4013982,37.7892837,-122.3966653,37.7483703,30889.3
-122.4104533,37.7899531,-122.4109356,37.7792109,30889.7
-122.4089543,37.7863178,-122.4305129,37.780711,30890.2
-122.4100772,37.7880844,-122.4121084,37.798171,30890.7
-122.4013982,37.7892837,-122.4021095,37.7739344,30891.3
-122.3974037,37.7924404,-122.4552531,37.7871393,30891.7
-122.4169901,37.7804986,-122.3643389,37.9444575,30891.8
-122.4119117,37.7888113,-122.4215958,37.7520551,30892
-122.4088057,37.7901622,-122.4047579,37.7672565,30893
-122.4113476,37.7860145,-122.4217642,37.7311223,30893
-122.4178444,37.7763691,-122.4038718,37.7898332,30893.1
-122.4119117,37.7888113,-122.2441629,37.76478,30893.5
-122.4120562,37.7811625,-122.42622,37.7635498,30894.1
-122.3974495,37.7926417,-122.3957706,37.572616,30894.2
-122.3997849,37.7922611,-122.2421055,37.8001369,30894.2
-122.4086959,37.7853941,-122.2512963,37.8178773,30895.1
-122.4177356,37.7842457,-122.4097,37.7862213,30896
-122.4124836,37.7804523,-122.4068387,37.7751007,30896.8
-122.406589,37.7875664,-122.1993563,37.893565,30896.9
-122.4007726,37.7911821,-122.0726729,38.2629862,30897.8
-122.3997849,37.7922611,-122.4327541,37.7918056,30897.9
-122.4097,37.7862213,-122.4425402,37.6631203,30898.2
-122.4113476,37.7860145,-122.3990912,37.7803575,30900.2
-122.4178444,37.7763691,-122.4004765,37.785012,30901.1
-122.4191918,37.7831061,-122.4341185,37.7082101,30902.3
-122.4011522,37.7930673,-122.4229641,37.7930513,30902.4
-122.4080561,37.7864339,-122.4353202,37.7961624,30903.8
-122.4162654,37.7774619,-122.3643193,37.5898514,30903.8
-122.4136932,37.7809332,-122.402698,37.746334,30904.9
-122.4086156,37.7892289,-122.4565704,37.725443,30905.2
-122.4057597,37.7915047,-121.9582581,37.9379838,30905.5
-122.4020317,37.7891058,-122.4440017,37.8055868,30905.6
-122.3997849,37.7922611,-122.4647071,37.7866795,30906.3
-122.4124836,37.7804523,-122.4118713,37.7969972,30907.2
-122.4086959,37.7853941,-122.4536526,37.7840581,30907.8
-122.4027912,37.7928594,-122.4034,37.7958733,30908.8
-122.4104533,37.7899531,-122.4428199,37.7829602,30908.8
-122.4102667,37.7890203,-122.4465328,37.7636994,30908.8
-122.4135549,37.7886026,-122.3973154,37.7205998,30909.1
-122.4137429,37.7895358,-122.4205089,37.7896296,30911.8
-122.4069817,37.7894357,-122.3116215,37.5558257,30914.3
-122.3966495,37.7945887,-122.4104533,37.7899531,30914.4
-122.4102667,37.7890203,-122.4177731,37.7928114,30915.9
-122.4191918,37.7831061,-122.4032487,37.7438933,30917.7
-122.4133664,37.7876672,-122.399572,37.791327,30918.8
-122.416889,37.781954,-122.411897,37.772073,30920.2
-122.4029757,37.7937875,-122.3978415,37.7846577,30920.3
-122.3999769,37.7932159,-122.4382199,37.7854674,30920.7
-122.4140702,37.7828026,-122.4527776,37.765451,30922.4
-122.3975688,37.792548,-122.3927923,37.7753679,30922.9
-122.4098893,37.7871562,-122.4153262,37.776714,30923.1
-122.4088057,37.7901622,-122.4027912,37.7928594,30923.4
-122.4146092,37.7812955,-122.3966889,37.7904618,30923.4
-122.4013982,37.7892837,-122.4355635,37.7431654,30923.7
-122.4144458,37.784664,-122.4331992,37.764226,30924.1
-122.406589,37.7875664,-122.3949513,37.7918524,30924.4
-122.4162654,37.7774619,-122.3837767,37.7404441,30924.8
-122.4129919,37.7858081,-122.4007726,37.7911821,30925.8
-122.406589,37.7875664,-122.4097813,37.7495561,30926.1
-122.4020077,37.788802,-122.425821,37.7908865,30926.4
-122.416362,37.7775451,-122.4000967,37.7903123,30926.8
-122.4007726,37.7911821,-122.428959,37.744363,30927.2
-122.4027912,37.7928594,-122.4230452,37.785486,30927.6
-122.4098893,37.7871562,-122.4063174,37.7942666,30928.5
-122.4022209,37.7900432,-122.4507563,37.7623488,30929.7
-122.4080561,37.7864339,-122.4240568,37.7373676,30930.6
-122.4007726,37.7911821,-122.4067939,37.7885009,30932.3
-122.4144458,37.784664,-122.4264518,37.7850849,30932.5
-122.4169854,37.782432,-122.46942,37.762106,30932.7
-122.4084166,37.7882951,-122.4459415,37.7691898,30933.7
-122.3997849,37.7922611,-122.4054511,37.7713038,30934.3
-122.4095133,37.7852904,-122.3886184,37.7894946,30934.5
-122.4088057,37.7901622,-122.422308,37.769278,30934.8
-122.4159033,37.7835243,-122.3902434,37.7856706,30935
-122.414258,37.7837336,-122.398353,37.797093,30935.9
-122.3997849,37.7922611,-122.2804374,37.7773227,30937.4
-122.4069817,37.7894357,-122.4044806,37.8015153,30939.4
-122.4009593,37.7921162,-122.4054899,37.7761665,30939.7
-122.4011522,37.7930673,-122.4335905,37.7691639,30940.2
-122.4147017,37.7817657,-122.4080561,37.7864339,30940.7
-122.4164231,37.7777453,-122.4088057,37.7901622,30941.3
-122.4000967,37.7903123,-122.4281323,37.7278517,30942.8
-122.414258,37.7837336,-122.4054727,37.7672605,30943.8
-122.4120997,37.7897443,-122.3915567,37.785546,30944.4
-122.4038718,37.7898332,-122.4446436,37.7127248,30944.5
-122.4157156,37.7825934,-122.4084513,37.7015735,30944.8
-122.4000967,37.7903123,-121.977886,38.365378,30945.4
-122.4157156,37.7825934,-122.3982976,37.791734,30946.8
-122.4125763,37.7805274,-122.4085284,37.731558,30947.2
-122.399572,37.791327,-122.4097,37.7862213,30947.5
-122.4034972,37.7879652,-122.235497,37.7699956,30948.8
-122.4029838,37.7880314,-122.3925141,37.7503802,30948.9
-122.4102667,37.7890203,-122.4591632,37.7850618,30948.9
-122.416362,37.7775451,-122.4029913,37.8021689,30951.2
-122.4136932,37.7809332,-122.4524397,37.772155,30951.2
-122.4191918,37.7831061,-122.5227655,37.9724798,30952.3
-122.4020077,37.788802,-122.4013041,37.7401249,30952.9
-122.4159033,37.7835243,-122.4917855,37.7423472,30953
-122.4155274,37.7816602,-122.4016818,37.7718329,30953.6
-122.4113476,37.7860145,-122.4207091,37.7989861,30953.9
-122.4129919,37.7858081,-122.4144036,37.7978856,30955.1
-122.3999769,37.7932159,-122.3995716,37.7907272,30955.2
-122.399572,37.791327,-122.4569097,37.7324321,30955.2
-122.4068519,37.7856295,-122.42471,37.7937282,30955.7
-122.4029757,37.7937875,-122.4069817,37.7894357,30956.1
-122.4011522,37.7930673,-122.4107505,37.7681875,30959.7
-122.4124265,37.7830115,-122.4162654,37.7774619,30960.1
-122.4034972,37.7879652,-122.410506,37.777092,30960.7
-122.399572,37.791327,-122.2310004,37.7590929,30961.7
-122.3974495,37.7926417,-122.4189847,37.8109611,30962.7
-122.4111043,37.7822252,-122.4182928,37.7619055,30962.7
-122.4177356,37.7842457,-122.4658983,37.7734035,30963.1
-122.3997849,37.7922611,-122.4933175,37.8608361,30963.6
-122.4052473,37.7887033,-122.3951477,37.7892316,30964.2
-122.4052473,37.7887033,-122.4287367,37.7771151,30964.2
-122.4084166,37.7882951,-122.4943166,37.7478485,30965.3
-122.4188105,37.7812425,-122.4389224,37.764014,30965.6
-122.3991626,37.7910505,-122.4151986,37.7883938,30966.2
-122.404059,37.7907655,-122.4019684,37.7279633,30967.7
-122.4159033,37.7835243,-122.4098893,37.7871562,30968
-122.3991626,37.7910505,-122.4072267,37.7987782,30968.2
-122.4147017,37.7817657,-122.4309205,37.778745,30968.2
-122.4069817,37.7894357,-122.3918575,37.7893859,30969.5
-122.4067939,37.7885009,-122.4027076,37.7832509,30972.8
-122.3997849,37.7922611,-122.1654288,37.4415337,30973.5
-122.4068519,37.7856295,-122.3867539,37.9290087,30974.5
-122.4135549,37.7886026,-122.4064466,37.7717012,30974.7
-122.3997849,37.7922611,-122.4023944,37.7786114,30974.9
-122.4097,37.7862213,-122.2650977,37.8719019,30975.2
-122.411723,37.7878756,-122.3912288,37.7916899,30975.9
-122.4095133,37.7852904,-122.4104704,37.7983748,30977.2
-122.4113476,37.7860145,-122.4146827,37.7970977,30977.3
-122.4009593,37.7921162,-122.4246895,37.7852826,30979.3
-122.4067939,37.7885009,-122.384866,37.734945,30979.8
-122.4054347,37.7896352,-122.3912179,37.7923424,30981.2
-122.3995716,37.7907272,-122.397564,37.789771,30982.8
-122.4186146,37.7802716,-122.4005089,37.7874553,30983.7
-122.4067939,37.7885009,-122.2891796,37.9866847,30984.1
-122.3999769,37.7932159,-122.4900053,37.7630042,30985.1
-122.4020317,37.7891058,-122.4421328,37.7878727,30985.8
-122.4055991,37.7905698,-122.0548128,37.6078906,30987
-122.4027912,37.7928594,-122.3942801,37.7899232,30987.8
-122.4034364,37.7876758,-122.4469938,37.7881935,30987.8
-122.4007726,37.7911821,-122.3991626,37.7910505,30988.6
-122.4115357,37.7869469,-122.3978164,37.794441,30989.3
-122.4106265,37.7824273,-122.4169901,37.7804986,30989.6
-122.3986103,37.7924133,-122.4064263,37.7903715,30991.2
-122.4029757,37.7937875,-122.4336761,37.7963714,30992.4
-122.3997849,37.7922611,-122.4088442,37.7117035,30992.5
-122.4086156,37.7892289,-122.4080819,37.7606084,30992.8
-122.3997849,37.7922611,-122.3913106,37.7824696,30994.6
-122.4088057,37.7901622,-122.3998333,37.7822132,30995.1
-122.4067939,37.7885009,-122.4144003,37.7557072,30995.7
-122.411723,37.7878756,-122.4291113,37.7904668,30997.9
-122.4024099,37.7909791,-122.411329,37.8011339,30998.2
-122.4136932,37.7809332,-122.5403347,37.8922515,30999.8
-122.417548,37.7833151,-122.4662023,37.7621837,31001.1
-122.4181563,37.777974,-122.4407899,37.7525004,31001.4
-122.406589,37.7875664,-122.2929457,37.5443376,31001.9
-122.4024099,37.7909791,-122.4109356,37.7792109,31002.6
-122.3964805,37.7936648,-122.4207014,37.7905842,31003.3
-122.4138822,37.7818704,-122.3988009,37.7933647,31004
-122.4080561,37.7864339,-122.4159234,37.7752776,31004.2
-122.414258,37.7837336,-122.4828566,37.7069713,31005.4
-122.399572,37.791327,-122.3961819,37.7744975,31006.1
-122.3982976,37.791734,-122.4303869,37.7967895,31006.6
-122.4147017,37.7817657,-122.4461343,37.7910059,31007
-122.3999769,37.7932159,-122.4324,37.7900473,31007.7
-122.4080561,37.7864339,-122.3939014,37.7937627,31007.8
-122.4153391,37.7807264,-122.4724046,37.7807215,31007.8
-122.4131792,37.786738,-122.1444529,38.0200789,31008.6
-122.3991626,37.7910505,-122.4106286,37.7669019,31010.2
-122.4082332,37.7873668,-122.4668475,37.7865827,31011.2
-122.4082332,37.7873668,-122.4240737,37.7985489,31011.5
-122.4166194,37.7786767,-122.4131001,37.7650766,31012.3
-122.4125763,37.7805274,-122.2218248,37.4893425,31012.8
-122.4022209,37.7900432,-122.3121042,37.8085402,31012.9
-122.4140702,37.7828026,-122.4067951,37.7345161,31014.4
-122.3964008,37.7932487,-122.5008238,37.7793817,31014.5
-122.4162654,37.7774619,-122.4478441,37.7660765,31014.8
-122.4104533,37.7899531,-122.4761812,37.6582335,31015.2
-122.416889,37.781954,-122.4475139,37.772792,31016.5
-122.410784,37.7832203,-122.4084166,37.7882951,31017.1
-122.3974495,37.7926417,-122.3974003,37.7825562,31018.3
-122.3974037,37.7924404,-122.5416898,37.9986088,31018.3
-122.4029757,37.7937875,-122.4490324,37.7897368,31018.3
-122.4020317,37.7891058,-122.4301856,37.7874436,31019.1
-122.4148257,37.7787765,-122.4311216,37.8004306,31020.2
-122.4068519,37.7856295,-122.4077078,37.7826157,31020.3
-122.4069817,37.7894357,-122.4185329,37.7729612,31021.4
-122.4111043,37.7822252,-122.3957703,37.7777178,31021.9
-122.4144458,37.784664,-122.4102667,37.7890203,31022.3
-122.4029838,37.7880314,-122.427097,37.7972075,31023
-122.4029757,37.7937875,-122.4658941,37.7882647,31023.6
-122.4067939,37.7885009,-122.4146092,37.7812955,31024.1
-122.3976272,37.7935131,-122.4294095,37.764132,31024.4
-122.3964008,37.7932487,-122.4207223,37.7819539,31024.8
-122.4009593,37.7921162,-122.0463942,37.9080251,31026.8
-122.4005888,37.7902502,-122.5121805,37.9015813,31027.1
-122.4100772,37.7880844,-122.3999769,37.7932159,31027.3
-122.3964008,37.7932487,-122.3980104,37.7953396,31028.2
-122.4029757,37.7937875,-122.3674382,37.5992592,31028.2
-122.4100772,37.7880844,-122.4173491,37.7635718,31028.7
-122.4080561,37.7864339,-122.4179031,37.7692812,31029.6
-122.411723,37.7878756,-122.4197763,37.794357,31029.9
-122.4088057,37.7901622,-122.4129639,37.7358577,31030.2
-122.4177356,37.7842457,-122.3888647,37.6621386,31030.4
-122.4005888,37.7902502,-122.4145094,37.6991991,31030.5
-122.411723,37.7878756,-122.5377668,37.9691572,31033.4
-122.4036842,37.788901,-122.4176098,37.8003469,31033.6
-122.3995716,37.7907272,-122.4165267,37.7757638,31034.2
-122.4080561,37.7864339,-122.4719349,37.7826118,31035.3
-122.4131792,37.786738,-122.4174634,37.7707966,31035.6
-122.4020077,37.788802,-122.4475846,37.76898,31036.8
-122.4191918,37.7831061,-122.4596677,37.6399333,31037.6
-122.4024099,37.7909791,-122.4089965,37.7910927,31040.5
-122.4029838,37.7880314,-122.4207774,37.76823,31041.2
-122.4100772,37.7880844,-122.4210673,37.7923918,31041.2
-122.4119117,37.7888113,-122.4312337,37.8009845,31041.6
-122.3997849,37.7922611,-122.4210673,37.7923918,31042.1
-122.4180638,37.7775161,-122.4002914,37.7398727,31042.2
-122.4013982,37.7892837,-122.4531238,37.7232461,31043.1
-122.4186146,37.7802716,-122.412483,37.8000367,31043.7
-122.4131792,37.786738,-122.3932672,37.7821473,31044
-122.4149213,37.7788674,-122.4099347,37.7511541,31044.6
-122.4038718,37.7898332,-122.4272248,37.7811296,31044.7
-122.415511,37.7756043,-122.4088057,37.7901622,31044.9
-122.4104533,37.7899531,-122.3981949,37.7168264,31045.3
-122.4095133,37.7852904,-122.4021095,37.7739344,31045.7
-122.4067939,37.7885009,-122.4402512,37.7298523,31046.2
-122.3974037,37.7924404,-122.4034935,37.8016451,31046.6
-122.3999769,37.7932159,-122.395587,37.7740429,31047.3
-122.4036842,37.788901,-122.4216878,37.7428241,31047.8
-122.4027912,37.7928594,-122.4250891,37.7502355,31048.1
-122.4005888,37.7902502,-122.4372065,37.7722133,31048.2
-122.4024099,37.7909791,-122.3974003,37.7825562,31048.3
-122.4148257,37.7787765,-122.4106972,37.7730184,31048.4
-122.4022209,37.7900432,-122.4301962,37.7587662,31048.8
-122.4013982,37.7892837,-122.3874404,37.744319,31048.9
-122.4133664,37.7876672,-122.3951781,37.7843129,31049
-122.4129919,37.7858081,-122.3997552,37.7546806,31049.1
-122.4157156,37.7825934,-122.4308894,37.7825732,31049.6
-122.4029757,37.7937875,-122.2631308,37.4583201,31050.6
-122.3999769,37.7932159,-122.4686946,37.6879142,31050.9
-122.4171732,37.7814508,-122.4064948,37.7951483,31051.7
-122.4084166,37.7882951,-122.3914758,37.7736238,31052.6
-122.4011522,37.7930673,-122.4343966,37.7915987,31052.8
-122.3982976,37.791734,-122.4071384,37.7981814,31053.3
-122.4097,37.7862213,-122.3887838,37.786927,31054.5
-122.4133664,37.7876672,-122.4369153,37.7703346,31054.9
-122.4036842,37.788901,-122.447672,37.710749,31055.2
-122.4149213,37.7788674,-122.3976272,37.7935131,31055.3
-122.4146092,37.7812955,-122.4817213,37.752142,31055.3
-122.4178444,37.7763691,-122.4073959,37.7379068,31056
-122.4160889,37.7777726,-122.4248583,37.747836,31056.1
-122.4106265,37.7824273,-122.4209648,37.7553033,31056.8
-122.4120997,37.7897443,-122.4241785,37.7910951,31057.9
-122.4180049,37.7765642,-122.3877083,37.7870796,31058
-122.4000967,37.7903123,-122.4100772,37.7880844,31058.4
-122.4115357,37.7869469,-122.1538481,37.4228994,31058.5
-122.4090996,37.7832019,-122.3999769,37.7932159,31058.7
-122.4059164,37.7857139,-122.2745432,37.814636,31058.8
-122.3995716,37.7907272,-122.4174069,37.6110568,31059
-122.4064263,37.7903715,-122.4409913,37.7822555,31060.5
-122.3964805,37.7936648,-122.4276002,37.7829914,31060.9
-122.4007726,37.7911821,-122.4077078,37.7826157,31061.2
-122.4087107,37.7835088,-122.4220798,37.7453236,31061.8
-122.4137429,37.7895358,-122.4343966,37.7915987,31062.1
-122.411717,37.7812048,-122.2506202,37.5083017,31062.8
-122.406589,37.7875664,-122.467143,37.7602709,31064.6
-122.4124265,37.7830115,-122.4176198,37.7765433,31065.3
-122.417548,37.7833151,-122.4827447,37.6690599,31065.3
-122.4020317,37.7891058,-122.4126077,37.796915,31065.7
-122.4050568,37.7877685,-122.422308,37.769278,31066
-122.4160889,37.7777726,-122.4082332,37.7873668,31066
-122.411717,37.7812048,-122.3986103,37.7924133,31066.3
-122.4080561,37.7864339,-122.4344121,37.8000116,31066.8
-122.4148257,37.7787765,-122.4040483,37.7700071,31066.9
-122.4159033,37.7835243,-122.4091395,37.7708243,31067.1
-122.4007726,37.7911821,-122.3998333,37.7822132,31068.7
-122.3964008,37.7932487,-122.3880152,37.7870938,31069.5
-122.4005888,37.7902502,-122.3925074,37.7912945,31069.7
-122.404059,37.7907655,-122.404533,37.717814,31070.1
-122.4111594,37.7850815,-122.4014329,37.776919,31071.2
-122.4104533,37.7899531,-122.4111594,37.7850815,31073.8
-122.399572,37.791327,-122.486905,37.6775139,31074.3
-122.4069817,37.7894357,-122.4475256,37.7908282,31074.7
-122.3999769,37.7932159,-122.2451164,37.8232625,31074.9
-122.4059164,37.7857139,-122.4653149,37.7142906,31077.8
-122.4135549,37.7886026,-122.2581186,37.4921732,31078.2
-122.3976272,37.7935131,-122.397564,37.789771,31078.5
-122.4022209,37.7900432,-122.4097,37.7862213,31078.9
-122.4038718,37.7898332,-122.3902434,37.7856706,31080.6
-122.3999769,37.7932159,-122.4239504,37.740856,31081.6
-122.4005888,37.7902502,-122.3942446,37.7885329,31084.4
-122.3989918,37.7942922,-122.4557846,37.7897799,31086.8
-122.416362,37.7775451,-122.4054899,37.7761665,31088.9
-122.3995716,37.7907272,-122.4529258,37.7749872,31089.3
-122.4013982,37.7892837,-122.4647071,37.7866795,31089.7
-122.4068519,37.7856295,-122.3932638,37.7942556,31089.7
-122.406589,37.7875664,-122.475723,37.7430548,31089.7
-122.4034972,37.7879652,-122.4145631,37.7573041,31091.1
-122.4111594,37.7850815,-122.400019,37.7704904,31091.3
-122.4147149,37.7786814,-122.4459567,37.790128,31091.9
-122.4122382,37.7820804,-122.2711425,37.8909424,31092.8
-122.4207595,37.7829067,-122.4298027,37.7779342,31094.1
-122.3966495,37.7945887,-122.3934057,37.7906148,31095
-122.3986103,37.7924133,-122.4126034,37.8019181,31095.4
